parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate
10797966,1.0,,,3.0,2.0,,7.0,3.0,,,1810.0,1810.0,,,,,6037.0,,3.0,,,,2.0,34176500.0,-118542000.0,68318.0,1.0,,,,1.0,010C,266.0,LARD3,60371393.013015,12447.0,3101.0,47950.0,96379.0,0.0,,,,1.0,,,1985.0,,,230202.0,393206.0,2016.0,163004.0,4842.55,,,60371393013015.0,0.00736499618974,2017-06-26
10758196,1.0,,,3.0,4.0,,7.0,3.0,,,3096.0,3096.0,,,,,6037.0,,3.0,,,,2.0,34164157.0,-118618557.0,4903.0,,,,,,0100,261.0,LAR1,60371374.023001,12447.0,3101.0,48570.0,96387.0,0.0,,,,1.0,,,2002.0,,,281778.0,727925.0,2016.0,446147.0,8973.62,,,60371374023001.0,-0.00738831611598,2017-05-16
11324244,1.0,,,3.0,5.0,,7.0,3.0,,,2879.0,2879.0,,,,,6037.0,,3.0,,,,2.0,34563033.0,-118167878.0,5826.0,,,,,,0100,261.0,PDSP,60379102.061087,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2008.0,,,178572.0,238095.0,2016.0,59523.0,5761.61,,,60379102061087.0,-0.0301227932309,2017-04-13
12029259,1.0,,,1.0,1.0,,8.0,1.0,,,696.0,696.0,,,,,6037.0,,1.0,,,,2.0,34118200.0,-118336000.0,598159.0,1.0,,,,1.0,010C,266.0,LARE15,60371897.012005,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1975.0,,,115691.0,212118.0,2016.0,96427.0,2600.41,,,60371897012005.0,-0.0259844491195,2017-08-18
10734723,1.0,,,3.0,4.0,,7.0,3.0,,,2580.0,2580.0,,,,,6037.0,,3.0,,,,2.0,34178945.0,-118650367.0,16938.0,,,,,,0100,261.0,LARE11,60371373.02100799,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1963.0,,,268725.0,773238.0,2016.0,504513.0,9448.13,,,60371373021008.0,-0.104794544287,2017-06-19
14718350,1.0,,,2.0,2.0,,,2.0,,,849.0,849.0,,,,,6059.0,,2.0,1.0,0.0,,13.0,33600150.0,-117743741.0,2293.0,,,,,,34,266.0,,60590626.353007,37086.0,1286.0,,96974.0,4.0,,,,,,,1989.0,,,111806.0,250196.0,2016.0,138390.0,2477.14,,,60590626353007.0,-0.0780673751381,2017-04-28
11963117,1.0,,,3.0,4.0,,8.0,3.0,,,2859.0,2859.0,,,,,6037.0,,3.0,,,,2.0,34108146.0,-118218707.0,6007.0,,,,,,0100,261.0,LARE11,60371851.001007,12447.0,3101.0,116774.0,96046.0,0.0,,,,1.0,,,1991.0,,,295843.0,811183.0,2016.0,515340.0,9784.89,,,60371851001007.0,-0.033404518025700006,2017-05-19
13005177,1.0,,,3.0,3.0,,8.0,3.0,,,1631.0,1631.0,,,,,6037.0,,3.0,,,,2.0,34091615.0,-118043931.0,12472.0,,,,,,012C,266.0,TCR4YY,60374321.01200301,14111.0,3101.0,,96517.0,0.0,,,,1.0,,,2003.0,,,193748.0,600609.0,2016.0,406861.0,7795.71,,,60374321012003.0,-0.016097039408100002,2017-05-12
10747977,1.0,,,3.0,4.0,,9.0,3.0,,,3214.0,3214.0,,,,,6037.0,,3.0,,,,2.0,34134513.0,-118834290.0,49669.0,,,,,,010D,269.0,WVRPD4OOOO,60378003.26300699,41673.0,3101.0,,96384.0,0.0,,,,1.0,,,1988.0,,,485000.0,1213000.0,2016.0,728000.0,14015.53,,,60378003263007.0,0.0432732161571,2017-08-04
12249173,1.0,,,3.0,4.0,,7.0,3.0,,,2179.0,2179.0,,,,,6037.0,,3.0,,,,2.0,33869644.0,-118291802.0,3724.0,,,,,,0100,261.0,GAESSP,60376032.00300799,45398.0,3101.0,,96105.0,0.0,,,,1.0,,,2000.0,,,249277.0,384300.0,2016.0,135023.0,4817.87,,,60376032003008.0,-0.0274218230369,2017-03-30
11668099,1.0,,,5.0,4.0,,10.0,5.0,,,5056.0,5056.0,,,,,6037.0,,5.0,,,,2.0,34052824.0,-118520134.0,12168.0,1.0,,,,1.0,0103,261.0,LAR1,60372625.01300401,12447.0,3101.0,19810.0,96120.0,0.0,,,,1.0,,,2007.0,,,1572033.0,4074031.0,2016.0,2501998.0,48867.2,,,60372625013004.0,-0.00235048849933,2017-05-17
11576533,1.0,,,2.0,3.0,,6.0,2.0,,,1467.0,1467.0,,,,,6037.0,,2.0,,,,2.0,34026599.0,-118457586.0,6502.0,,,,,,0100,261.0,SMR1*,60377018.013002,26964.0,3101.0,,96151.0,0.0,,,,1.0,,,1947.0,,,151986.0,521629.0,2016.0,369643.0,6477.03,,,60377018013002.0,0.0948248430025,2017-06-13
13068270,1.0,,,3.0,3.0,,8.0,3.0,,,2384.0,2384.0,,,,,6037.0,,3.0,,,,2.0,34022504.0,-117862737.0,10921.0,,,,,,0100,261.0,WAR18500*,60374034.042005,34636.0,3101.0,,96522.0,0.0,,,,1.0,,,1974.0,,,90691.0,109725.0,2016.0,19034.0,1933.76,,,60374034042005.0,0.0485927353494,2017-08-17
10793688,1.0,,,2.0,2.0,,6.0,2.0,,,920.0,920.0,,,,,6037.0,,2.0,,,,2.0,34171200.0,-118600000.0,43501.0,1.0,,,,1.0,010E,266.0,LAWC,60371371.031,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1987.0,,,112552.0,296464.0,2016.0,183912.0,3610.89,,,60371371031000.0,0.0587879061052,2017-05-10
13058986,1.0,,,3.0,4.0,,8.0,3.0,,,2522.0,2522.0,,,,,6037.0,,3.0,,,,2.0,34004208.0,-117787730.0,10629.0,,,,,,0101,261.0,LCRPD20000,60374033.202008,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1987.0,,,250942.0,365817.0,2016.0,114875.0,4759.15,,,60374033202008.0,0.0314869905539,2017-05-26
11321484,1.0,,,2.0,3.0,,7.0,2.0,,,3427.0,3427.0,,,,,6037.0,,2.0,,,,2.0,34643891.0,-118249415.0,10019.0,,,,,,0100,261.0,PDR1-10000,60379012.131073,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2006.0,,,296600.0,396000.0,2016.0,99400.0,6357.07,,,60379012131073.0,0.143022169388,2017-02-17
11350210,1.0,,,3.0,4.0,,7.0,3.0,,,3152.0,3152.0,,,,,6037.0,,3.0,,,,2.0,34469223.0,-118640472.0,6615.0,,,,,,0100,261.0,,60379201.19100001,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,2002.0,,,286771.0,461850.0,2016.0,175079.0,7609.48,,,60379201191000.0,-0.0385351905904,2017-01-30
11400327,1.0,,,3.0,3.0,,7.0,3.0,,,1265.0,1265.0,,,,,6037.0,,3.0,,,,2.0,33967600.0,-118353000.0,21119.0,,,,,,010C,266.0,INR3YY,60376009.023005,45888.0,3101.0,,96134.0,0.0,,,,1.0,,,1991.0,,,106060.0,212120.0,2016.0,106060.0,2961.65,,,60376009023005.0,-0.122048841236,2017-08-24
14470725,1.0,,,2.5,4.0,,,2.5,,,2120.0,2120.0,,,,,6059.0,1.0,2.0,2.0,438.0,,6.0,33578769.0,-117653124.0,5000.0,,,,,,122,261.0,,60590320.402001,12773.0,1286.0,,96996.0,8.0,,1.0,,,,,1986.0,,,196840.0,575023.0,2016.0,378183.0,5837.54,,,60590320402001.0,0.0184278065173,2017-04-21
13056815,1.0,,,3.0,3.0,,8.0,3.0,,,1768.0,1768.0,,,,,6037.0,,3.0,,,,2.0,34147675.0,-117913633.0,361846.0,,,,,,010C,266.0,AZW*,60374006.031024,37015.0,3101.0,,96464.0,0.0,,,,1.0,,,1996.0,,,157100.0,484000.0,2016.0,326900.0,5726.95,,,60374006031024.0,0.0814684373185,2017-03-16
11172556,1.0,,,2.0,2.0,,6.0,2.0,,,1141.0,1141.0,,,,,6037.0,,2.0,,,,2.0,34405184.0,-118467355.0,352517.0,,,,,,010C,266.0,SCUR3,60379200.312,54311.0,3101.0,26134.0,96352.0,0.0,,,,1.0,,,1965.0,,,98135.0,155200.0,2016.0,57065.0,2282.87,,,60379200312000.0,0.0423289584607,2017-08-02
12065127,1.0,,,3.0,2.0,,8.0,3.0,,,1389.0,1389.0,,,,,6037.0,,3.0,,,,2.0,34134900.0,-118257000.0,58353.0,1.0,,,,1.0,010C,266.0,GLR4YY,60373024.011002,45457.0,3101.0,274940.0,96323.0,0.0,,,,1.0,,,1989.0,,,140516.0,344690.0,2016.0,204174.0,3746.73,,,60373024011002.0,-0.162581031431,2017-04-05
10876818,1.0,,,2.0,2.0,,6.0,2.0,,,880.0,880.0,,,,,6037.0,,2.0,,,,2.0,34213700.0,-118371000.0,19413.0,,,,,,010C,266.0,LARD1.5,60371221.201000005,12447.0,3101.0,41131.0,96375.0,0.0,,,,1.0,,,1981.0,,,80085.0,100105.0,2016.0,20020.0,1305.85,,,60371221201000.0,0.0342435514172,2017-08-16
12350690,1.0,,,3.0,3.0,,8.0,3.0,,,2029.0,2029.0,,,,,6037.0,,3.0,,,,2.0,33938260.0,-118108322.0,8975.0,,,,,,0100,261.0,DOR17500*,60375510.006008,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1953.0,,,148364.0,296728.0,2016.0,148364.0,3725.0,Y,15.0,60375510006008.0,0.028363141397700006,2017-05-09
10949257,1.0,,,2.0,3.0,,6.0,2.0,,,930.0,930.0,,,,,6037.0,,2.0,,,,2.0,34186870.0,-118325532.0,5862.0,,,,,,0100,261.0,BUR1YY,60373109.001001,396054.0,3101.0,,96438.0,0.0,,,,1.0,,,1940.0,,,269238.0,683451.0,2016.0,414213.0,7547.8,,,60373109001001.0,-0.0123577627547,2017-06-23
10830789,1.0,,,2.0,2.0,,8.0,2.0,,,1415.0,1415.0,,,,,6037.0,,2.0,,,,2.0,34201900.0,-118461000.0,155540.0,1.0,,,,1.0,010C,266.0,LAR3,60371272.103008,12447.0,3101.0,41466.0,96414.0,0.0,,,,1.0,,,1980.0,,,157113.0,246308.0,2016.0,89195.0,3068.43,,,60371272103008.0,-0.0617815914331,2017-04-25
12697038,1.0,,,2.0,2.0,,6.0,2.0,,,1207.0,1207.0,,,,,6037.0,,2.0,,,,2.0,33747600.0,-118310000.0,72477.0,1.0,,,,1.0,010C,266.0,RPRS-4*,60376707.014006,54053.0,3101.0,,96122.0,0.0,,,,1.0,,,1965.0,,,94501.0,133898.0,2016.0,39397.0,1818.19,,,60376707014006.0,-0.0154766094747,2017-02-24
11321699,1.0,,,3.0,5.0,,9.0,3.0,,,3610.0,3610.0,,,,,6037.0,,3.0,,,,2.0,34667767.0,-118238237.0,7511.0,,,,,,0100,261.0,LRR7000*,60379012.051022,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2007.0,,,280400.0,374000.0,2016.0,93600.0,7204.17,,,60379012051022.0,0.00145648659642,2017-06-20
11624606,1.0,,,5.0,4.0,,10.0,5.0,,,3163.0,3163.0,,,,,6037.0,,5.0,,,,2.0,34053038.0,-118404955.0,17857.0,,,,,,010C,266.0,LARD2,60377010.00501701,12447.0,3101.0,403142.0,96088.0,0.0,,,,1.0,,,2006.0,,,574000.0,1814000.0,2016.0,1240000.0,21754.76,,,60377010005017.0,-0.25701513049400004,2017-05-23
11344614,1.0,,,3.0,3.0,,8.0,3.0,,,1450.0,1450.0,,,,,6037.0,,3.0,,,,2.0,34471359.0,-118531445.0,5082.0,,,,,,0100,261.0,SCUR2,60379200.151027,54311.0,3101.0,6952.0,96403.0,0.0,,,,1.0,,,1988.0,,,95000.0,472000.0,2016.0,377000.0,6970.24,,,60379200151027.0,0.0157552459405,2017-05-16
13059785,1.0,,,2.0,2.0,,6.0,2.0,,,1079.0,1079.0,,,,,6037.0,,2.0,,,,2.0,33997400.0,-117812000.0,222125.0,,,,,,010C,266.0,LCR3800030,60374033.24300899,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1977.0,,,132276.0,272494.0,2016.0,140218.0,3359.2,,,60374033243009.0,0.0004769673450080001,2017-02-16
13053603,1.0,,,6.0,6.0,,7.0,6.0,,,3796.0,3796.0,,,,,6037.0,,6.0,,,,2.0,34145995.0,-117697065.0,27357.0,1.0,,,,1.0,0101,261.0,CLRA1*,60374002.051067,30908.0,3101.0,,96469.0,0.0,,,,1.0,,,1999.0,,,360936.0,711485.0,2016.0,350549.0,8508.73,,,60374002051067.0,0.0039556249916900005,2017-06-20
13963087,13.0,,,4.0,4.0,,,4.0,,,3599.0,3599.0,,,,,6059.0,,4.0,2.0,482.0,,,33750910.0,-117783245.0,20520.0,1.0,,,,1.0,122,261.0,,60590756.06100501,40081.0,1286.0,,97005.0,11.0,,,,,,,1965.0,1.0,,354103.0,1144258.0,2016.0,790155.0,12737.44,,,60590756061005.0,0.07263729777210001,2017-05-11
12399760,1.0,,,3.0,3.0,,8.0,3.0,,,1663.0,1663.0,,,,,6037.0,,3.0,,,,2.0,33956138.0,-118102863.0,16387.0,,,,,,010C,266.0,DOR3*,60375505.002,26483.0,3101.0,,96100.0,0.0,,,,1.0,,,1993.0,,,225642.0,362435.0,2016.0,136793.0,4496.09,,,60375505002000.0,0.0216896028225,2017-06-30
12578654,1.0,,,2.0,2.0,,6.0,2.0,,,1050.0,1050.0,,,,,6037.0,,2.0,,,,2.0,33832500.0,-118252000.0,21807.0,,,,,,010C,266.0,CARM25U&D*,60375433.061003,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,2005.0,,,121082.0,192336.0,2016.0,71254.0,2496.83,,,60375433061003.0,-0.0108715174401,2017-01-19
10754829,1.0,,,3.0,4.0,,7.0,3.0,,,2446.0,2446.0,,,,,6037.0,,3.0,,,,2.0,34137203.0,-118653759.0,6765.0,1.0,,,,1.0,010D,269.0,LCC2*,60378002.022013,37688.0,3101.0,,96337.0,0.0,,,,1.0,,,1988.0,,,234400.0,1075000.0,2016.0,840600.0,13116.86,,,60378002022013.0,-0.00706678100874,2017-05-03
11662129,1.0,,,3.0,2.0,,9.0,3.0,,,2902.0,2902.0,,,,,6037.0,,3.0,,,,2.0,34026900.0,-118516000.0,85209.0,1.0,,,,1.0,010E,266.0,LAR1,60372628.02200501,12447.0,3101.0,19810.0,96149.0,0.0,,,,1.0,,,1963.0,,,673097.0,3261933.0,2016.0,2588836.0,39053.87,,,60372628022005.0,0.0973989767323,2017-02-23
11306352,1.0,,,3.0,4.0,,8.0,3.0,,,1516.0,1516.0,,,,,6037.0,,3.0,,,,2.0,34696467.0,-118175510.0,6644.0,1.0,,,,1.0,0101,261.0,LRSP80-01*,60379010.08102,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,1991.0,,,167690.0,202035.0,2016.0,34345.0,3227.15,,,60379010081020.0,-0.0483795226523,2017-07-07
14302607,13.0,,,3.0,5.0,,,3.0,,,2319.0,2319.0,,,,,6059.0,1.0,3.0,2.0,453.0,,,33701971.0,-117790232.0,5415.0,,,,,,122,261.0,,60590525.27202901,52650.0,1286.0,273611.0,96943.0,10.0,,,,,,,1974.0,3.0,,184663.0,385911.0,2016.0,201248.0,3982.52,,,60590525272029.0,-0.00374476329812,2017-02-25
14199940,1.0,,,3.5,4.0,,,3.5,,,1956.0,1956.0,,,,,6059.0,1.0,3.0,2.0,664.0,,6.0,33883508.0,-117755061.0,12200.0,,,,,,122,261.0,,60590218.30101,21412.0,1286.0,,97079.0,7.0,,1.0,,,,,1985.0,2.0,,233655.0,468746.0,2016.0,235091.0,5594.04,,,60590218301010.0,-0.00295624897333,2017-07-27
14623431,1.0,,,2.0,2.0,,,2.0,,,1055.0,1055.0,,,,,6059.0,,2.0,1.0,0.0,,24.0,33817578.0,-117848699.0,,,,,,,34,266.0,,60590762.08400401,33252.0,1286.0,,97063.0,5.0,,,,,,,1970.0,1.0,,78615.0,209859.0,2016.0,131244.0,2510.64,,,60590762084011.0,-0.0212977539158,2017-08-29
11649057,1.0,,,5.0,4.0,,12.0,5.0,,,6393.0,6393.0,,,,,6037.0,,5.0,,,,2.0,34093029.0,-118443187.0,46248.0,1.0,,,,1.0,0101,261.0,LARE20,60372621.001002,12447.0,3101.0,113688.0,96058.0,0.0,,,,1.0,,,1955.0,,,548014.0,839231.0,2016.0,291217.0,10778.0,,,60372621001002.0,0.227852859203,2017-05-10
10792501,1.0,,,2.0,2.0,,7.0,2.0,,,883.0,883.0,,,,,6037.0,,2.0,,,,2.0,34171400.0,-118609000.0,222508.0,1.0,,,,1.0,010C,266.0,LAR3,60371372.01101501,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1979.0,,,157452.0,246427.0,2016.0,88975.0,3024.77,,,60371372011015.0,-0.0277414192148,2017-04-13
10794060,1.0,,,2.0,2.0,,6.0,2.0,,,910.0,910.0,,,,,6037.0,,2.0,,,,2.0,34172700.0,-118599000.0,165584.0,1.0,,,,1.0,010E,266.0,LAWC,60371371.031,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1987.0,,,120224.0,355186.0,2016.0,234962.0,4320.08,,,60371371031000.0,-0.0384135822322,2017-03-09
10782506,1.0,,,2.0,3.0,,8.0,2.0,,,1156.0,1156.0,,,,,6037.0,,2.0,,,,2.0,34188900.0,-118552000.0,351847.0,,,,,,010C,266.0,LARD3,60371325.022008,12447.0,3101.0,40548.0,96364.0,0.0,,,,1.0,,,1975.0,,,143247.0,266762.0,2016.0,123515.0,3224.19,,,60371325022006.0,-0.051808841375900014,2017-05-26
11061971,1.0,,,3.0,4.0,,8.0,3.0,,,3785.0,3785.0,,,,,6037.0,,3.0,,,,2.0,34223192.0,-118486581.0,14028.0,,,,,,0100,261.0,LARA,60371173.032013,12447.0,3101.0,13017.0,96369.0,0.0,,,,1.0,,,1985.0,,,372163.0,468405.0,2016.0,96242.0,5897.78,,,60371173032013.0,-0.0768522470544,2017-07-19
11757037,1.0,,,2.0,3.0,,9.0,2.0,,,1550.0,1550.0,,,,,6037.0,,2.0,,,,2.0,34058200.0,-118321000.0,,,,,,,010C,266.0,LAR3,60372127.022004,12447.0,3101.0,274514.0,95986.0,0.0,,,,1.0,,,2007.0,,,300097.0,631674.0,2016.0,331577.0,7646.1,Y,15.0,60372127022004.0,0.0379455103803,2017-09-18
11667386,1.0,,,6.0,5.0,,9.0,6.0,,,4303.0,4303.0,,,,,6037.0,,6.0,,,,2.0,34053289.0,-118536302.0,15009.0,,,,,,0100,261.0,LARE11,60372626.044011,12447.0,3101.0,19810.0,96120.0,0.0,,,,1.0,,,1998.0,,,615818.0,3079095.0,2016.0,2463277.0,36992.29,,,60372626044011.0,-0.194659420367,2017-06-29
11007224,1.0,,,2.0,2.0,,8.0,2.0,,,1234.0,1234.0,,,,,6037.0,,2.0,,,,2.0,34325149.0,-118437505.0,320644.0,1.0,,,,1.0,01DC,266.0,LARD5,60371060.101019,12447.0,3101.0,34213.0,96368.0,0.0,,,,1.0,,,1984.0,,,132007.0,214096.0,2016.0,82089.0,2672.48,,,60371060101019.0,-0.0046458153068000005,2017-04-28
12791284,1.0,,,2.0,4.0,,6.0,2.0,,,1765.0,1765.0,,,,,6037.0,,2.0,,,,2.0,33945793.0,-118014911.0,6124.0,,,,,,0100,261.0,WHR1*,60375033.012014,14634.0,3101.0,,96171.0,0.0,,,,1.0,,,1951.0,,,128000.0,518000.0,2016.0,390000.0,7063.5,,,60375033012014.0,-0.0102748094344,2017-09-07
11321508,1.0,,,2.0,3.0,,8.0,2.0,,,2100.0,2100.0,,,,,6037.0,,2.0,,,,2.0,34670978.0,-118236491.0,6599.0,,,,,,0100,261.0,LRR7000*,60379012.05102901,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2006.0,,,174048.0,217558.0,2016.0,43510.0,5047.35,,,60379012051029.0,0.0275111692016,2017-01-25
11202878,1.0,,,3.0,3.0,,7.0,3.0,,,2043.0,2043.0,,,,,6037.0,,3.0,,,,2.0,34577165.0,-118082148.0,1135839.0,,,,,,01DC,266.0,PDR2*,60379106.02102099,40227.0,3101.0,,97328.0,0.0,,,,1.0,,,2007.0,,,152600.0,203500.0,2016.0,50900.0,4213.4,,,60379106021021.0,0.0286769016249,2017-02-16
12950496,1.0,,,3.0,4.0,,8.0,3.0,,,2844.0,2844.0,,,,,6037.0,,3.0,,,,2.0,34046844.0,-117878275.0,29996.0,1.0,,,,1.0,0101,261.0,WCR140000&,60374063.002035,34636.0,3101.0,,96524.0,0.0,,,,1.0,,,1984.0,,,389487.0,601908.0,2016.0,212421.0,7898.77,Y,15.0,60374063002035.0,0.0546774199655,2017-04-03
11123078,1.0,,,3.0,4.0,,8.0,3.0,,,2040.0,2040.0,,,,,6037.0,,3.0,,,,2.0,34453981.0,-118489019.0,10419.0,1.0,,,,1.0,0101,261.0,SCUR2,60379200.321,,3101.0,,96373.0,0.0,,,,1.0,,,1997.0,,,305275.0,569542.0,2016.0,264267.0,8008.83,,,60379200321000.0,-0.0216262994888,2017-06-22
14174201,13.0,,,2.5,4.0,,,2.5,,,1952.0,1952.0,,,,,6059.0,,2.0,2.0,400.0,,,33900138.0,-117873049.0,6261.0,,,,,,122,261.0,,60590117.072001,24812.0,1286.0,,97043.0,8.0,,1.0,,,,,1972.0,2.0,,128404.0,277407.0,2016.0,149003.0,3285.92,,,60590117072001.0,-0.00166675105211,2017-08-31
11071045,1.0,,,2.0,4.0,,8.0,2.0,,,1681.0,1681.0,,,,,6037.0,,2.0,,,,2.0,34259628.0,-118593459.0,7793.0,1.0,,,,1.0,0101,261.0,LARS,60371131.012004,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1964.0,,,282027.0,470458.0,2016.0,188431.0,5754.63,,,60371131012004.0,-0.042260219118,2017-07-07
11124638,1.0,,,2.0,2.0,,8.0,2.0,,,1404.0,1404.0,,,,,6037.0,,2.0,,,,2.0,34444964.0,-118473034.0,116944.0,,,,,,012C,266.0,LCA21*,60379200.281,,3101.0,,96373.0,0.0,,,,1.0,,,2005.0,,,134198.0,242423.0,2016.0,108225.0,3406.47,,,60379200281000.0,0.223998673721,2017-07-25
11289836,1.0,,,2.0,4.0,,6.0,2.0,,,1700.0,1700.0,,,,,6037.0,,2.0,,,,2.0,34687407.0,-118116832.0,6151.0,1.0,,,,1.0,0101,261.0,LRRA6500*,60379005.01101501,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,1969.0,,,145900.0,194600.0,2016.0,48700.0,3099.72,,,60379005011015.0,0.0187489539376,2017-05-01
13932230,13.0,,,2.0,4.0,,,2.0,,,1235.0,1235.0,,,,,6059.0,,2.0,2.0,504.0,,,33798378.0,-117945530.0,7828.0,1.0,,,,1.0,122,261.0,,60590883.01300699,24832.0,1286.0,,97047.0,7.0,,,,,,,1958.0,1.0,,87036.0,462400.0,2016.0,375364.0,5612.6,,,60590883013007.0,-0.0519391519527,2017-07-25
11996136,1.0,,,5.0,5.0,,8.0,5.0,,,3685.0,,,3685.0,,,6037.0,,5.0,,,,2.0,34086231.0,-118342235.0,8157.0,,,,,,0200,246.0,LAR2,60371919.021003,12447.0,3101.0,32059.0,96019.0,0.0,,,,2.0,,,2005.0,,,237433.0,313214.0,2016.0,75781.0,4076.97,,,60371919021003.0,0.060702047867800014,2017-07-12
11167447,1.0,,,3.0,3.0,,6.0,3.0,,,1356.0,1356.0,,,,,6037.0,,3.0,,,,2.0,34409073.0,-118543697.0,3741.0,,,,,,010D,269.0,SCUR3,60379203.292001,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1984.0,,,121681.0,283203.0,2016.0,161522.0,4110.42,,,60379203292001.0,0.0277782409295,2017-01-05
11268525,1.0,,,4.0,5.0,,7.0,4.0,,,3664.0,3664.0,,,,,6037.0,,4.0,,,,2.0,34637890.0,-118197493.0,21135.0,,,,,,0100,261.0,LCA22*,60379102.021027,40227.0,3101.0,,97319.0,0.0,,,,1.0,,,2005.0,,,368000.0,488000.0,2016.0,120000.0,12150.58,,,60379102021027.0,0.015455806267600004,2017-08-28
10726637,1.0,,,3.0,4.0,,8.0,3.0,,,2569.0,2569.0,,,,,6037.0,,3.0,,,,2.0,34177450.0,-118656893.0,11060.0,1.0,,,,1.0,0101,261.0,LARE11,60371373.022013,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1967.0,,,223650.0,629340.0,2016.0,405690.0,7747.48,,,60371373022013.0,-0.045974313397900014,2017-06-02
11581368,1.0,,,4.0,3.0,,10.0,4.0,,,3287.0,3287.0,,,,,6037.0,,4.0,,,,2.0,34032202.0,-118500344.0,7493.0,1.0,,,,1.0,0101,261.0,SMR1*,60377013.041031,26964.0,3101.0,,96149.0,0.0,,,,1.0,,,2002.0,,,882900.0,2016514.0,2016.0,1133614.0,23625.06,,,60377013041031.0,-0.15671085461200002,2017-01-12
11343385,1.0,,,2.0,2.0,,6.0,2.0,,,1006.0,1006.0,,,,,6037.0,,2.0,,,,2.0,34456733.0,-118530673.0,7056.0,,,,,,0100,261.0,SCUR2,60379200.182008,54311.0,3101.0,6952.0,96373.0,0.0,,,,1.0,,,1985.0,,,95000.0,422000.0,2016.0,327000.0,5684.51,,,60379200182008.0,-0.0355626004816,2017-04-19
12614445,1.0,,,3.0,4.0,,7.0,3.0,,,1994.0,1994.0,,,,,6037.0,,3.0,,,,2.0,33808348.0,-118351512.0,53686.0,,,,,,010D,269.0,TORR-MD,60376512.222018,54722.0,3101.0,416330.0,96163.0,0.0,,,,1.0,,,1996.0,,,220123.0,390716.0,2016.0,170593.0,4527.75,,,60376512222018.0,0.0171504364929,2017-01-26
14147453,13.0,,,3.0,3.0,,,3.0,,,2179.0,2179.0,,,,,6059.0,2.0,3.0,2.0,420.0,,,33902710.0,-117919337.0,2520.0,,,,,,122,261.0,,60590016.016015,24812.0,1286.0,,97043.0,7.0,,,,,,,1980.0,2.0,,162529.0,487016.0,2016.0,324487.0,5546.16,,,60590016016015.0,0.0151689133533,2017-06-26
12330090,1.0,,,2.0,3.0,,6.0,2.0,,,1754.0,1754.0,,,,,6037.0,,2.0,,,,2.0,33953968.0,-118139194.0,7516.0,1.0,,,,1.0,0101,261.0,DOR171/2,60375508.005008,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1953.0,,,215603.0,505831.0,2016.0,290228.0,6147.0,,,60375508005008.0,-0.00971297095862,2017-07-31
12985023,1.0,,,3.0,3.0,,8.0,3.0,,,1621.0,1621.0,,,,,6037.0,,3.0,,,,2.0,34068413.0,-118005491.0,3797.0,,,,,,010D,269.0,EMR3F*,60374333.071014,51861.0,3101.0,,96479.0,0.0,,,,1.0,,,1988.0,,,215708.0,318309.0,2016.0,102601.0,4907.1,Y,13.0,60374333071014.0,0.0459899732225,2017-04-13
